Id,MSSubClass,MSZoning_0,MSZoning_1,MSZoning_2,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition2_0,Condition2_1,Condition2_2,Condition2_3,BldgType_0,BldgType_1,BldgType_2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrArea,ExterQual,ExterCond,Foundation_0,Foundation_1,Foundation_2,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_0,Heating_1,Heating_2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_nan,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_ELO,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SalePrice
821,60,0,0,1,72.0,7226,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,798.0,798.0,0,0,1,0,1,798,842,0,1640,0.0,0.0,2,1,3,1,1,6,0,0,0,2,2003.0,2,2.0,595.0,3,3,0,0,45,0,0,0,0,5,0,6,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,183000
822,20,0,1,0,60.0,6000,1,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,4,4,1953,1953,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,3,2,0,1,0,4,3,4,6,0.0,6,0.0,936.0,936.0,0,0,1,2,0,936,0,0,936,0.0,0.0,1,0,2,1,2,4,2,0,0,6,1974.0,3,2.0,576.0,3,3,0,0,32,112,0,0,0,5,0,2,2009,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,93000
823,60,0,0,1,0.0,12394,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,1,6,0.0,6,0.0,847.0,847.0,0,0,1,0,1,847,886,0,1733,0.0,0.0,2,1,3,1,1,7,0,1,4,4,2003.0,1,2.0,433.0,3,3,0,100,48,0,0,0,0,5,0,10,2007,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,225000
824,50,0,0,1,60.0,9900,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,6,7,1940,1950,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,778.0,778.0,0,0,1,2,1,944,545,0,1489,0.0,0.0,2,0,3,1,2,7,0,1,4,6,1940.0,3,1.0,240.0,3,3,0,335,0,0,0,0,0,3,0,7,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,139500
825,20,1,0,0,81.0,11216,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,8,5,2006,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,2,4,6,0.0,6,0.0,1489.0,1489.0,0,0,1,0,1,1489,0,0,1489,0.0,0.0,2,0,3,1,1,7,0,1,4,2,2006.0,2,2.0,776.0,3,3,0,0,140,0,0,0,0,5,0,6,2006,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,232600
828,20,0,0,1,65.0,8529,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2001,2001,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,4,1,20.0,6,0.0,1434.0,1454.0,0,0,1,0,1,1434,0,0,1434,0.0,0.0,2,0,3,1,1,6,0,1,3,2,2001.0,2,2.0,527.0,3,3,0,290,39,0,0,0,0,5,0,4,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,189000
830,160,1,0,0,24.0,2544,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,4,7,5,2005,2005,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,600.0,600.0,0,0,1,0,1,520,623,80,1223,0.0,0.0,2,1,2,1,1,4,0,0,0,6,2005.0,2,2.0,480.0,3,3,0,0,166,0,0,0,0,5,0,7,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,147400
831,20,0,0,1,80.0,11900,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1957,1957,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,387.0,2,2,0,1,0,3,3,4,4,1040.0,6,0.0,352.0,1392.0,0,0,1,2,1,1392,0,0,1392,1.0,0.0,1,1,3,1,2,6,0,2,4,2,1957.0,2,2.0,458.0,3,3,0,0,0,0,0,192,0,5,0,6,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166000
832,160,1,0,0,30.0,3180,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,7,5,2005,2005,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,2,3,4,6,0.0,6,0.0,600.0,600.0,0,0,1,0,1,520,600,80,1200,0.0,0.0,2,1,2,1,1,4,0,0,0,6,2005.0,2,2.0,480.0,3,3,0,0,166,0,0,0,0,5,0,6,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,151000
833,60,0,0,1,44.0,9548,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,6,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,223.0,1,2,0,0,1,2,3,4,1,483.0,6,0.0,458.0,941.0,0,0,1,0,1,941,888,0,1829,1.0,0.0,2,1,3,1,1,7,0,1,3,2,2003.0,2,2.0,613.0,3,3,0,192,39,0,0,0,0,5,0,1,2010,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,237000
834,20,0,0,1,100.0,10004,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,6,1964,1964,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,180.0,2,2,0,1,0,3,3,4,4,196.0,3,345.0,975.0,1516.0,0,0,1,2,1,1516,0,0,1516,0.0,0.0,1,1,3,1,2,6,0,0,0,2,1964.0,2,2.0,472.0,3,3,0,0,0,0,0,152,0,5,0,2,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,167000
835,20,0,0,1,75.0,7875,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1961,1961,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,136.0,2,2,0,1,0,3,3,4,4,572.0,6,0.0,572.0,1144.0,0,0,1,1,1,1144,0,0,1144,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1961.0,3,2.0,456.0,3,3,0,0,0,0,0,0,0,3,0,9,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,139950
836,20,0,0,1,60.0,9600,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,4,7,1950,1995,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,2,2,0,1,0,2,3,4,3,442.0,6,0.0,625.0,1067.0,0,0,1,2,1,1067,0,0,1067,0.0,0.0,2,0,2,1,1,4,2,0,0,2,1996.0,3,2.0,436.0,3,3,0,290,0,0,0,0,0,5,0,2,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,128000
837,30,0,1,0,90.0,8100,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1948,1973,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,1,3,3,4,4,338.0,6,0.0,1221.0,1559.0,0,0,1,1,1,1559,0,0,1559,1.0,0.0,1,0,2,1,2,5,2,0,0,6,1948.0,3,2.0,812.0,3,3,0,0,116,230,0,0,0,3,0,6,2007,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,153500
838,160,0,1,0,21.0,1680,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,4,6,5,1973,1973,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,158.0,2,2,0,1,0,3,3,4,3,330.0,6,0.0,153.0,483.0,0,0,1,2,1,483,504,0,987,1.0,0.0,1,1,2,1,2,5,0,0,0,6,1973.0,3,1.0,264.0,3,3,0,0,0,0,0,0,0,5,0,11,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,100000
839,20,0,0,1,75.0,9525,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1995,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,4,6,0.0,6,0.0,1099.0,1099.0,0,0,1,0,1,1099,0,0,1099,0.0,0.0,1,1,3,1,1,6,0,0,0,2,1999.0,3,1.0,352.0,3,3,0,278,0,0,0,0,0,5,0,6,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,144000
840,50,0,0,1,70.0,11767,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,5,6,1946,1995,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,3,352.0,6,0.0,416.0,768.0,0,0,1,0,1,768,432,0,1200,0.0,0.0,1,0,3,1,2,6,0,0,0,6,1946.0,3,1.0,240.0,3,3,0,0,0,0,0,0,0,5,0,5,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,130500
841,70,1,0,1,0.0,12155,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,6,8,1925,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,4,3,156.0,6,0.0,516.0,672.0,0,0,1,2,0,810,672,0,1482,0.0,0.0,2,0,4,1,3,7,0,0,0,6,1934.0,3,1.0,400.0,3,3,1,0,0,254,0,0,0,5,0,3,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,140000
842,70,0,1,0,60.0,10440,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,5,8,1904,2002,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,3,3,4,6,0.0,6,0.0,650.0,650.0,0,0,1,1,1,958,581,0,1539,0.0,0.0,2,0,3,1,1,8,0,1,1,6,1983.0,3,2.0,686.0,2,3,1,70,78,68,0,0,0,5,0,6,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,157500
843,80,0,0,1,82.0,9020,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7,6,7,1966,1966,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,183.0,2,2,0,1,0,3,3,1,4,312.0,2,539.0,276.0,1127.0,0,0,1,2,1,1165,0,0,1165,1.0,0.0,1,1,3,1,2,6,0,0,0,2,1966.0,2,2.0,490.0,2,2,0,0,129,0,0,0,0,1,0,5,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,174900
845,50,0,1,0,100.0,12665,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,5,8,1915,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,3,6,0.0,6,0.0,876.0,876.0,0,0,1,1,1,876,540,0,1416,0.0,0.0,1,1,4,1,2,7,0,1,4,6,1949.0,3,3.0,720.0,3,3,0,418,0,194,0,0,0,5,0,6,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,153900
846,85,0,0,1,0.0,16647,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,8,5,5,1975,1981,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,2,3,1,2,1390.0,6,0.0,0.0,1390.0,0,0,1,2,1,1701,0,0,1701,1.0,0.0,2,0,3,1,2,6,2,2,3,3,1975.0,1,2.0,611.0,3,3,0,0,0,0,0,0,0,5,0,1,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,171000
847,60,0,0,1,75.0,9317,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1993,1993,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,137.0,1,2,0,0,1,2,3,4,2,513.0,6,0.0,227.0,740.0,0,0,1,0,1,1006,769,0,1775,1.0,0.0,2,1,3,1,1,7,0,1,3,2,1993.0,3,2.0,425.0,3,3,0,234,72,192,0,0,0,5,0,7,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,213000
848,20,0,0,1,36.0,15523,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1972,1972,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,2,2,0,1,0,3,3,2,3,460.0,6,0.0,404.0,864.0,0,0,1,0,1,864,0,0,864,1.0,0.0,1,0,3,1,2,5,0,1,2,2,1972.0,3,1.0,338.0,3,3,0,0,0,0,0,0,0,5,0,8,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,133500
850,80,0,0,1,80.0,9600,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,7,6,7,1976,1994,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,360.0,1,1,0,1,0,3,3,4,6,0.0,6,0.0,528.0,528.0,0,0,1,0,1,1094,761,0,1855,0.0,0.0,2,1,3,1,2,7,0,1,3,2,1976.0,2,2.0,512.0,3,3,0,113,100,0,0,0,0,5,0,8,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,187000
851,120,0,1,0,36.0,4435,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,6,5,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,170.0,1,2,0,0,1,2,3,2,1,659.0,6,0.0,189.0,848.0,0,0,1,0,1,848,0,0,848,1.0,0.0,1,0,1,1,1,3,0,0,0,2,2003.0,1,2.0,420.0,3,3,0,140,0,0,0,0,0,5,0,11,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,131500
852,120,0,0,1,0.0,3196,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,8,5,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,40.0,1,2,0,0,1,2,3,1,6,0.0,6,0.0,1273.0,1273.0,0,0,1,0,1,1456,0,0,1456,0.0,0.0,2,0,2,1,1,7,0,1,3,2,2003.0,1,2.0,400.0,3,3,0,143,20,0,0,0,0,5,0,5,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,215000
853,75,0,0,1,53.0,7128,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,5,7,5,1941,1950,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,1,0,1,0,3,3,4,4,364.0,6,0.0,554.0,918.0,0,0,1,1,1,918,728,0,1646,0.0,0.0,2,0,4,1,2,7,0,2,4,6,1941.0,3,1.0,240.0,3,3,0,0,0,0,0,126,0,2,0,8,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,164000
854,80,0,0,1,0.0,12095,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7,6,6,1964,1964,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,115.0,2,1,0,1,0,3,3,1,4,564.0,6,0.0,563.0,1127.0,0,0,1,2,1,1445,0,0,1445,0.0,0.0,1,1,3,1,2,7,0,1,2,2,1964.0,2,2.0,645.0,3,3,0,180,0,0,0,0,0,2,0,8,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,158000
855,20,0,0,1,102.0,17920,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5,4,1955,1974,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.0,2,2,0,1,0,3,3,3,2,306.0,4,1085.0,372.0,1763.0,0,0,1,2,1,1779,0,0,1779,1.0,0.0,1,1,3,1,2,6,0,1,4,2,1955.0,3,2.0,454.0,3,3,0,0,418,0,0,312,0,5,0,7,2006,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,170000
856,20,0,0,1,0.0,6897,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5,8,1962,2010,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,1,0,1,0,3,3,4,2,659.0,6,0.0,381.0,1040.0,0,0,1,0,1,1040,0,0,1040,1.0,0.0,1,1,3,1,2,6,0,0,0,6,1962.0,3,1.0,260.0,3,3,0,0,104,0,0,0,0,5,0,4,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,127000
857,80,0,0,1,0.0,10970,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,7,6,6,1978,1978,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,2,2,0,1,0,2,2,1,1,505.0,5,435.0,0.0,940.0,0,0,1,2,1,1026,0,0,1026,1.0,0.0,1,0,3,1,2,5,0,0,0,6,1981.0,3,2.0,576.0,3,4,0,0,0,34,0,0,0,2,0,10,2008,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,147000
858,60,0,0,1,65.0,8125,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,5,1994,1995,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,0,1,2,3,4,6,0.0,6,0.0,702.0,702.0,0,0,1,1,1,702,779,0,1481,0.0,0.0,2,1,3,1,2,6,0,1,3,2,1994.0,1,2.0,343.0,3,3,0,0,36,0,0,0,0,5,0,3,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,174000
859,20,0,0,1,80.0,10400,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,1976,1976,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,189.0,2,2,0,1,0,2,3,4,6,0.0,6,0.0,1090.0,1090.0,0,0,1,2,1,1370,0,0,1370,0.0,0.0,2,0,3,1,2,6,0,1,3,2,1976.0,2,2.0,479.0,3,3,0,0,0,0,0,0,0,2,0,6,2009,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,152000
860,60,0,0,1,0.0,11029,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,4,6,7,1968,1984,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,220.0,2,2,0,1,0,3,3,3,3,619.0,6,0.0,435.0,1054.0,0,0,1,2,1,1512,1142,0,2654,1.0,0.0,2,1,4,1,1,9,0,1,4,2,1968.0,3,2.0,619.0,3,3,0,0,65,0,0,222,0,5,0,8,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,250000
861,50,0,0,1,55.0,7642,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,3,7,8,1918,1998,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,1,2,0,1,1,3,3,4,6,0.0,6,0.0,912.0,912.0,0,0,1,1,1,912,514,0,1426,0.0,0.0,1,1,3,1,1,7,0,1,4,6,1925.0,3,1.0,216.0,3,3,0,0,240,0,0,0,0,1,0,6,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,189950
863,20,0,0,1,81.0,9672,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1984,1985,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,2,2,0,0,1,2,3,4,1,338.0,6,0.0,702.0,1040.0,0,0,1,2,1,1097,0,0,1097,0.0,0.0,2,0,3,1,2,6,0,0,0,2,1986.0,3,2.0,480.0,3,3,0,0,0,0,0,0,0,1,0,5,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,152000
864,20,0,0,1,70.0,7931,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1959,1959,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.0,2,2,0,1,0,3,3,4,3,1148.0,6,0.0,0.0,1148.0,0,0,1,2,1,1148,0,0,1148,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1959.0,3,1.0,672.0,3,3,0,0,0,0,0,0,0,1,0,7,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,132500
865,20,1,0,0,72.0,8640,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2007,2008,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,1,3,4,6,0.0,6,0.0,1372.0,1372.0,0,0,1,0,1,1372,0,0,1372,0.0,0.0,2,0,3,1,1,6,0,0,0,2,2008.0,1,2.0,529.0,3,3,0,0,140,0,0,0,0,5,0,5,2008,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,250580
866,20,0,0,1,0.0,8750,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1970,1970,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,76.0,2,2,0,1,0,3,3,4,3,828.0,6,0.0,174.0,1002.0,0,0,1,2,1,1002,0,0,1002,1.0,0.0,1,0,3,1,2,5,0,0,0,6,1973.0,3,2.0,902.0,3,3,0,0,0,0,0,0,0,2,0,8,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,148500
867,20,0,0,1,67.0,10656,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,8,5,2006,2007,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,274.0,1,2,0,0,1,2,3,2,6,0.0,6,0.0,1638.0,1638.0,0,0,1,0,1,1646,0,0,1646,0.0,0.0,2,0,3,1,1,6,0,1,4,2,2007.0,2,3.0,870.0,3,3,0,192,80,0,0,0,0,5,0,11,2007,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,248900
868,20,0,0,1,85.0,6970,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,4,5,1961,1961,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,0,3,3,4,2,932.0,6,0.0,108.0,1040.0,0,0,1,2,1,1120,0,0,1120,1.0,0.0,1,1,3,1,3,5,0,0,0,2,1961.0,2,2.0,544.0,3,3,0,168,0,0,0,0,0,5,400,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,129000
869,60,0,0,1,0.0,14762,1,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4,5,6,1948,1950,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,2,2,1,0,1,6,6,5,7,0.0,7,0.0,0.0,0.0,0,0,1,1,1,1547,720,53,2320,0.0,0.0,2,0,2,1,2,7,0,1,3,2,1979.0,3,2.0,672.0,3,3,1,120,144,0,0,0,0,5,0,5,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,169000
870,60,0,0,1,80.0,9938,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1993,1994,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,246.0,1,2,0,0,1,2,3,4,1,750.0,6,0.0,300.0,1050.0,0,0,1,0,1,1062,887,0,1949,1.0,0.0,2,1,3,1,1,8,0,1,3,2,1993.0,1,2.0,574.0,3,3,0,156,90,0,0,0,0,1,0,6,2010,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,236000
871,20,0,0,1,60.0,6600,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,5,5,1962,1962,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,6,0.0,6,0.0,894.0,894.0,0,0,1,1,0,894,0,0,894,0.0,0.0,1,0,2,1,2,5,0,0,0,6,1962.0,3,1.0,308.0,3,3,0,0,0,0,0,0,0,5,0,8,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,109500
872,60,0,0,1,70.0,8750,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,6,5,1998,1998,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,116.0,2,2,0,0,1,2,3,4,1,505.0,6,0.0,299.0,804.0,0,0,1,0,1,804,878,0,1682,0.0,0.0,2,1,3,1,1,7,0,0,0,2,1998.0,2,2.0,523.0,3,3,0,0,77,0,0,0,0,5,0,6,2010,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,200500
